Date,AAPL,BRK-B,GOOG,JPM,MMM,VZ
2020-10-13,119.65559387207031,212.30999755859375,78.58399963378906,96.1557846069336,155.40406799316406,54.74641418457031
2020-10-14,119.74451446533203,210.91000366210938,78.40399932861328,95.62149047851562,157.0548095703125,53.888694763183594
2020-10-15,119.27022552490234,211.64999389648438,77.95649719238281,97.05265808105469,157.68902587890625,53.63967514038086
2020-10-16,117.60039520263672,211.91000366210938,78.65049743652344,96.85230255126953,159.45167541503906,53.53822326660156
2020-10-19,114.5966567993164,208.99000549316406,76.73049926757812,95.22076416015625,158.12733459472656,52.84651565551758
2020-10-20,116.10840606689453,210.05999755859375,77.79650115966797,95.76461029052734,159.43304443359375,52.8004035949707
2020-10-21,115.47604370117188,210.17999267578125,79.66549682617188,94.81047821044922,157.77294921875,52.33926773071289
2020-10-22,114.3694076538086,211.61000061035156,80.7665023803711,98.15943908691406,159.20919799804688,52.87418746948242
2020-10-23,113.6678695678711,212.7100067138672,82.05000305175781,99.0467758178711,158.3605194091797,53.45521545410156
2020-10-26,113.67774963378906,208.49000549316406,79.52249908447266,96.59468841552734,154.96572875976562,53.31687927246094
2020-10-27,115.20925903320312,206.8800048828125,80.21299743652344,94.77233123779297,150.18133544921875,52.92030334472656
2020-10-28,109.8736572265625,200.6999969482422,75.83100128173828,92.11034393310547,147.84976196289062,51.93346405029297
2020-10-29,113.94452667236328,201.50999450683594,78.36199951171875,92.71144104003906,147.8031463623047,52.348487854003906
2020-10-30,107.56157684326172,201.89999389648438,81.05049896240234,93.54151916503906,149.18341064453125,52.560611724853516
2020-11-02,107.47264862060547,204.30999755859375,81.30149841308594,95.65011596679688,151.962646484375,53.21542739868164
2020-11-03,109.12274169921875,206.6300048828125,82.510498046875,98.66511535644531,154.35951232910156,53.261539459228516
2020-11-04,113.57894134521484,206.1699981689453,87.45649719238281,95.65011596679688,149.36996459960938,52.77273941040039
2020-11-05,117.61028289794922,207.4499969482422,88.16850280761719,99.56198120117188,152.20516967773438,53.630455017089844
2020-11-06,117.4766616821289,208.85000610351562,88.0875015258789,98.23577117919922,152.0372772216797,53.980918884277344
2020-11-09,115.13088989257812,221.5,88.1500015258789,111.53614807128906,152.41966247558594,55.18910217285156
2020-11-10,114.78446960449219,228.47999572753906,87.01950073242188,111.17357635498047,157.74496459960938,56.351173400878906
2020-11-11,118.26848602294922,227.3699951171875,87.635498046875,109.51341247558594,157.81024169921875,56.258949279785156
2020-11-12,117.9913330078125,224.72000122070312,87.49199676513672,108.1681137084961,155.7957763671875,56.06526565551758
2020-11-13,118.04084014892578,227.4199981689453,88.85099792480469,108.84554290771484,158.35118103027344,56.31427764892578
2020-11-16,119.0702133178711,233.10000610351562,89.06900024414062,111.91778564453125,162.14697265625,56.157493591308594
2020-11-17,118.16950225830078,233.16000366210938,88.50749969482422,110.78239440917969,161.9418182373047,56.02837371826172
2020-11-18,116.82340240478516,230.07000732421875,87.33899688720703,109.96185302734375,159.85272216796875,55.631797790527344
2020-11-19,117.42717742919922,229.52999877929688,88.19599914550781,110.25762176513672,161.43309020996094,55.53034591674805
2020-11-20,116.14044952392578,227.00999450683594,87.1094970703125,109.31304931640625,162.63717651367188,55.37356185913086
2020-11-23,112.68614196777344,229.5399932861328,86.74299621582031,112.46162414550781,163.8130645751953,55.54878616333008
2020-11-24,113.99263763427734,233.9199981689453,88.44400024414062,117.66156005859375,166.5786895751953,55.92692184448242
2020-11-25,114.8438491821289,233.1300048828125,88.57150268554688,116.43074798583984,166.61634826660156,55.71480178833008
2020-11-27,115.39812469482422,231.5500030517578,89.65950012207031,115.65791320800781,166.3999786376953,55.871585845947266
2020-11-30,117.8329849243164,228.91000366210938,88.03700256347656,112.47117614746094,162.4866485595703,55.71480178833008
2020-12-01,121.46546173095703,229.67999267578125,89.90499877929688,114.24581909179688,160.40771484375,55.871585845947266
2020-12-02,121.82178497314453,230.4199981689453,91.39749908447266,116.4403076171875,161.6588592529297,56.59096145629883
2020-12-03,121.68321228027344,231.02000427246094,91.3385009765625,115.67699432373047,161.6400604248047,56.94143295288086
2020-12-04,121.00025939941406,231.35000610351562,91.39949798583984,116.72653198242188,162.23269653320312,56.76619338989258
2020-12-07,122.48493194580078,229.24000549316406,90.9739990234375,116.28762817382812,160.05966186523438,56.58174133300781
2020-12-08,123.10848236083984,228.19000244140625,90.92749786376953,116.40213012695312,162.23269653320312,56.67396926879883
2020-12-09,120.53506469726562,227.50999450683594,89.20649719238281,115.49571990966797,164.8948516845703,56.68318557739258
2020-12-10,121.98014068603516,227.35000610351562,88.7665023803711,114.75151062011719,163.20159912109375,55.80702590942383
2020-12-11,121.15863037109375,226.38999938964844,89.0885009765625,114.07408905029297,163.70018005371094,55.65945816040039
2020-12-14,120.53506469726562,222.85000610351562,88.00299835205078,112.87191009521484,162.81591796875,55.31822204589844
2020-12-15,126.57270050048828,224.3800048828125,88.38849639892578,114.7992172241211,164.32102966308594,55.84391784667969
2020-12-16,126.50343322753906,221.91000366210938,88.1500015258789,115.13314056396484,165.0077362060547,55.253662109375
2020-12-17,127.38433074951172,224.67999267578125,87.3949966430664,114.17903900146484,166.17420959472656,55.34588623046875
2020-12-18,125.36518096923828,223.42999267578125,86.55049896240234,113.61611938476562,165.9578399658203,55.76091766357422
2020-12-21,126.91912841796875,223.49000549316406,86.96849822998047,117.88101959228516,165.24290466308594,54.86630630493164
2020-12-22,130.5318145751953,221.8800048828125,86.17500305175781,116.0872802734375,164.41510009765625,54.40517044067383
2020-12-23,129.62123107910156,224.24000549316406,86.61900329589844,119.33126831054688,163.67193603515625,54.377498626708984
2020-12-24,130.6208953857422,226.52999877929688,86.94249725341797,118.8064956665039,164.17051696777344,54.26682662963867
2020-12-28,135.2926483154297,228.41000366210938,88.80449676513672,119.58888244628906,164.3492431640625,54.39594268798828
2020-12-29,133.49122619628906,229.57000732421875,87.93599700927734,119.2740249633789,163.5402374267578,54.23915481567383
2020-12-30,132.35302734375,229.64999389648438,86.97599792480469,119.60794830322266,163.7848358154297,53.62123107910156
2020-12-31,131.3335418701172,231.8699951171875,87.59400177001953,121.23949432373047,164.4245147705078,54.18382263183594
2021-01-04,128.0870819091797,228.4499969482422,86.41200256347656,120.09456634521484,161.6776580810547,54.27604675292969
2021-01-05,129.6707000732422,227.47000122070312,87.0459976196289,120.74803924560547,161.40484619140625,54.02703094482422
2021-01-06,125.30579376220703,230.27000427246094,86.7645034790039,126.41786193847656,163.860107421875,54.681846618652344
2021-01-07,129.58164978027344,232.8800048828125,89.36250305175781,130.5692901611328,159.65516662597656,54.558807373046875
2021-01-08,130.70010375976562,234.02999877929688,90.3604965209961,130.71347045898438,156.739013671875,53.87833786010742
2021-01-11,127.66145324707031,233.42999267578125,88.33599853515625,132.66427612304688,155.40321350097656,53.5614013671875
2021-01-12,127.48332214355469,233.02999877929688,87.32749938964844,134.74961853027344,156.63552856445312,53.37497329711914
2021-01-13,129.55194091796875,234.50999450683594,87.72000122070312,134.87454223632812,156.41915893554688,53.18855285644531
2021-01-14,127.5921859741211,235.02000427246094,87.00900268554688,135.66253662109375,156.5414581298828,53.169898986816406
2021-01-15,125.84027099609375,233.49000549316406,86.80950164794922,133.23123168945312,155.73245239257812,53.48683547973633
2021-01-19,126.52323150634766,234.5500030517578,89.54299926757812,132.65464782714844,159.09072875976562,53.17921447753906
2021-01-20,130.6802978515625,234.75999450683594,94.34500122070312,130.66543579101562,160.1255340576172,53.37497329711914
2021-01-21,135.4708251953125,234.16000366210938,94.5625,129.56988525390625,160.54884338378906,53.38429641723633
2021-01-22,137.64833068847656,232.9199981689453,95.05249786376953,128.57044982910156,159.01548767089844,53.57072830200195
2021-01-25,141.45896911621094,233.00999450683594,94.97000122070312,126.96560668945312,160.28543090820312,54.45626449584961
2021-01-26,141.69650268554688,231.57000732421875,95.86199951171875,126.4466781616211,165.51571655273438,52.731788635253906
2021-01-27,140.6077423095703,227.36000061035156,91.53949737548828,122.8718032836914,175.5811767578125,51.38949203491211
2021-01-28,135.68856811523438,230.9499969482422,93.15550231933594,125.0340347290039,172.542724609375,51.61320495605469
2021-01-29,130.61099243164062,227.8699951171875,91.78700256347656,123.65020751953125,165.24290466308594,51.035274505615234
2021-02-01,132.7687225341797,229.32000732421875,95.06749725341797,124.56314086914062,164.33982849121094,50.597164154052734
2021-02-02,133.61004638671875,232.24000549316406,96.37550354003906,128.39747619628906,164.640869140625,50.80223846435547
2021-02-03,132.5707550048828,232.67999267578125,103.50350189208984,129.86778259277344,165.07357788085938,51.07255554199219
2021-02-04,135.9854736328125,235.77000427246094,103.11849975585938,132.85646057128906,166.59751892089844,51.3988151550293
2021-02-05,135.56422424316406,235.16000366210938,104.9000015258789,132.59698486328125,168.39425659179688,51.56660079956055
2021-02-08,135.71287536621094,237.4199981689453,104.64550018310547,134.67274475097656,170.04046630859375,51.31491470336914
2021-02-09,134.8207550048828,239.91000366210938,104.17549896240234,134.1345672607422,170.2097930908203,51.268314361572266
2021-02-10,134.2061767578125,239.9199981689453,104.76899719238281,134.21145629882812,170.3415069580078,51.231021881103516
2021-02-11,133.94845581054688,239.75999450683594,104.79450225830078,133.836669921875,168.07470703125,50.895450592041016
2021-02-12,134.18634033203125,242.4600067138672,105.20549774169922,135.7394256591797,169.48788452148438,50.5225944519043
2021-02-16,132.02542114257812,245.27999877929688,106.09500122070312,139.0067901611328,167.52459716796875,50.47597885131836
2021-02-17,129.6959686279297,245.25,106.41549682617188,139.43923950195312,167.54354858398438,53.123294830322266
2021-02-18,128.5758514404297,243.5,105.86000061035156,139.9101104736328,170.12335205078125,53.11397171020508
2021-02-19,128.7344512939453,241.85000610351562,105.05699920654297,142.2453155517578,167.43922424316406,52.61993408203125
2021-02-22,124.8982925415039,244.97000122070312,103.24400329589844,143.5811004638672,167.04087829589844,52.61993408203125
2021-02-23,124.75951385498047,245.52999877929688,103.54299926757812,144.7342529296875,167.08831787109375,53.16057586669922
2021-02-24,124.25397491455078,248.4499969482422,104.75849914550781,147.2808837890625,168.47305297851562,53.24447250366211
2021-02-25,119.93209838867188,243.69000244140625,101.56800079345703,145.28201293945312,169.54478454589844,52.666542053222656
2021-02-26,120.1997299194336,240.50999450683594,101.84300231933594,141.42848205566406,166.03553771972656,51.547950744628906
2021-03-01,126.6726303100586,249.2100067138672,104.07550048828125,144.62857055664062,167.31594848632812,51.6038818359375
2021-03-02,124.02599334716797,249.22000122070312,103.79199981689453,144.15765380859375,167.9798583984375,51.24966812133789
2021-03-03,120.99273681640625,251.5500030517578,101.33550262451172,146.9445343017578,168.88087463378906,51.62252426147461
2021-03-04,119.0796127319336,245.47999572753906,102.45449829101562,144.6862335205078,168.47305297851562,51.08188247680664
2021-03-05,120.35833740234375,253.14999389648438,105.427001953125,145.02256774902344,171.4796142578125,52.20045852661133
2021-03-08,115.34258270263672,257.6099853515625,101.20850372314453,146.9445343017578,174.29653930664062,52.93686294555664
2021-03-09,120.03121948242188,259.0199890136719,102.63500213623047,145.9066925048828,171.8400421142578,52.38689422607422
2021-03-10,118.93092346191406,263.989990234375,102.75150299072266,149.0779266357422,174.99838256835938,53.207191467285156
2021-03-11,120.89360809326172,260.9100036621094,105.7385025024414,148.29953002929688,175.0552978515625,51.74370574951172
2021-03-12,119.97174072265625,260.0199890136719,103.09600067138672,150.05813598632812,175.38723754882812,51.85557174682617
2021-03-15,122.90585327148438,254.61000061035156,103.32450103759766,149.30853271484375,179.712158203125,51.864891052246094
2021-03-16,124.4720458984375,251.5,104.6259994506836,147.52113342285156,177.21775817871094,51.864891052246094
2021-03-17,123.66913604736328,252.0,104.55400085449219,149.0394744873047,178.59300231933594,51.96742248535156
2021-03-18,119.47611999511719,252.4600067138672,101.81099700927734,151.49960327148438,181.15379333496094,52.48942947387695
2021-03-19,118.94082641601562,250.99000549316406,102.16000366210938,149.08755493164062,178.98187255859375,52.42417907714844
2021-03-22,122.31111145019531,250.36000061035156,101.92949676513672,145.08023071289062,179.70269775390625,52.750431060791016
2021-03-23,121.46855163574219,248.30999755859375,102.64800262451172,143.62913513183594,178.62147521972656,53.04872131347656
2021-03-24,119.03996276855469,249.6300048828125,102.25299835205078,144.74386596679688,180.85980224609375,53.14193344116211
2021-03-25,119.53559112548828,250.75,102.21800231933594,146.5985870361328,183.1455535888672,53.48683547973633
2021-03-26,120.15017700195312,256.7699890136719,101.77749633789062,149.0394744873047,184.83380126953125,54.232547760009766
2021-03-29,120.32859802246094,258.82000732421875,102.79750061035156,146.72352600097656,185.64950561523438,54.83845520019531
2021-03-30,118.85162353515625,258.19000244140625,102.7770004272461,148.4532928466797,184.60617065429688,54.6147346496582
2021-03-31,121.08196258544922,255.47000122070312,103.43150329589844,146.29104614257812,182.74720764160156,54.204586029052734
2021-04-01,121.92453002929688,258.20001220703125,106.88749694824219,147.7133331298828,182.76617431640625,54.34440612792969
2021-04-05,124.7991714477539,262.6600036621094,111.27749633789062,148.49630737304688,184.9191436767578,54.875732421875
2021-04-06,125.10645294189453,263.05999755859375,111.23750305175781,147.45233154296875,184.79588317871094,55.099449157714844
2021-04-07,126.78167724609375,263.6199951171875,112.48400115966797,149.76263427734375,184.9001922607422,54.99691390991211
2021-04-08,129.2201385498047,263.510009765625,113.27200317382812,149.94625854492188,185.63050842285156,54.26955032348633
2021-04-09,131.83706665039062,266.010009765625,114.29399871826172,151.06759643554688,187.79293823242188,54.165916442871094
2021-04-12,130.09246826171875,267.92999267578125,112.739501953125,150.74859619140625,187.63172912597656,54.2130241394043
2021-04-13,133.25457763671875,267.1000061035156,113.3635025024414,148.9506378173828,186.34182739257812,54.28839111328125
2021-04-14,130.8755645751953,267.5299987792969,112.74199676513672,146.16671752929688,186.60740661621094,54.36376953125
2021-04-15,133.323974609375,269.1400146484375,114.83300018310547,147.0946807861328,187.29977416992188,54.36376953125
2021-04-16,132.9869384765625,272.1099853515625,114.88800048828125,148.18699645996094,188.34304809570312,54.91023254394531
2021-04-19,133.66099548339844,270.2799987792969,115.12000274658203,147.5586395263672,188.3525390625,55.01387405395508
2021-04-20,131.9461212158203,267.8900146484375,114.68150329589844,144.29139709472656,188.07748413085938,55.01387405395508
2021-04-21,132.3327178955078,272.2099914550781,114.66449737548828,145.51902770996094,190.5244903564453,54.7783317565918
2021-04-22,130.78636169433594,269.510009765625,113.39600372314453,142.45477294921875,190.54344177246094,53.96805191040039
2021-04-23,133.14553833007812,271.9800109863281,115.76499938964844,145.18069458007812,191.7764434814453,53.98689651489258
2021-04-26,133.5420379638672,270.8599853515625,116.33699798583984,145.53836059570312,189.3389434814453,53.6477165222168
2021-04-27,133.2149200439453,273.6499938964844,115.35600280761719,146.2053680419922,184.4259490966797,53.06356430053711
2021-04-28,132.41201782226562,272.95001220703125,118.99549865722656,147.15267944335938,185.8296661376953,53.167205810546875
2021-04-29,132.31289672851562,277.6000061035156,121.49449920654297,150.0139617919922,188.78883361816406,54.00574493408203
2021-04-30,130.310546875,274.95001220703125,120.50599670410156,148.6799774169922,186.97727966308594,54.44856643676758
2021-05-03,131.38108825683594,279.17999267578125,119.75849914550781,148.2449951171875,188.37152099609375,54.571048736572266
2021-05-04,126.73211669921875,280.260009765625,117.7125015258789,150.2942657470703,189.10182189941406,55.211734771728516
2021-05-05,126.97993469238281,282.760009765625,117.83699798583984,152.2662353515625,191.0556182861328,55.29652786254883
2021-05-06,128.6055908203125,289.7099914550781,119.06749725341797,155.3305206298828,191.97561645507812,55.861839294433594
2021-05-07,129.2907257080078,290.92999267578125,119.93450164794922,155.8621826171875,192.6016082763672,55.324798583984375
2021-05-10,125.95443725585938,292.3299865722656,117.08300018310547,155.84283447265625,196.64198303222656,56.07854080200195
2021-05-11,125.02107238769531,285.6300048828125,115.43800354003906,153.25221252441406,193.21807861328125,55.15520095825195
2021-05-12,121.90324401855469,282.9100036621094,111.9540023803711,152.19854736328125,188.61810302734375,55.03271484375
2021-05-13,124.08770751953125,286.8999938964844,113.09850311279297,156.11351013183594,192.924072265625,55.40959167480469
2021-05-14,126.55020141601562,290.67999267578125,115.80799865722656,158.53976440429688,193.84408569335938,55.29652786254883
2021-05-17,125.37853240966797,289.2200012207031,116.07050323486328,159.17776489257812,194.5364532470703,54.58989715576172
2021-05-18,123.96855926513672,287.5899963378906,115.17150115966797,156.9351348876953,192.56365966796875,53.87384033203125
2021-05-19,123.8096923828125,286.2200012207031,115.43550109863281,155.73651123046875,192.15582275390625,53.628868103027344
2021-05-20,126.41117858886719,286.7300109863281,117.80449676513672,155.46585083007812,192.6621856689453,53.50638961791992
2021-05-21,124.5444564819336,287.739990234375,117.25499725341797,157.2348175048828,192.8628387451172,53.619449615478516
2021-05-24,126.20266723632812,289.7300109863281,120.33350372314453,158.08544921875,193.57940673828125,53.685401916503906
2021-05-25,126.00408172607422,287.20001220703125,120.45349884033203,156.45181274414062,192.7195281982422,53.21431350708008
2021-05-26,125.95443725585938,287.3299865722656,121.67649841308594,156.43251037597656,192.59532165527344,53.10124969482422
2021-05-27,124.39552307128906,289.29998779296875,120.12550354003906,158.86843872070312,194.18133544921875,53.035301208496094
2021-05-28,123.7302474975586,289.44000244140625,120.5780029296875,158.76211547851562,193.990234375,53.22373580932617
2021-06-01,123.40258026123047,289.8399963378906,121.4905014038086,160.51173400878906,194.1431121826172,53.120094299316406
2021-06-02,124.17707824707031,290.0199890136719,121.06400299072266,160.52139282226562,194.22909545898438,53.37448501586914
2021-06-03,122.66780090332031,291.9700012207031,120.23049926757812,160.62774658203125,194.5921630859375,53.685401916503906
2021-06-04,125.00121307373047,292.5199890136719,122.58799743652344,160.8887176513672,196.86610412597656,53.98689651489258
2021-06-07,125.01114654541016,289.4599914550781,123.30449676513672,160.13475036621094,194.6494903564453,53.89268112182617
2021-06-08,125.84521484375,289.19000244140625,124.14250183105469,159.49676513671875,194.51573181152344,53.8455696105957
2021-06-09,126.23245239257812,288.5799865722656,124.56999969482422,157.5054473876953,193.70362854003906,53.75135040283203
2021-06-10,125.21966552734375,284.9100036621094,126.08000183105469,155.0501708984375,194.07623291015625,54.02458572387695
2021-06-11,126.45091247558594,286.82000732421875,125.69650268554688,154.94384765625,193.77049255371094,54.015167236328125
2021-06-14,129.55882263183594,283.5299987792969,126.35199737548828,152.3145751953125,192.3851318359375,53.87384033203125
2021-06-15,128.7247314453125,283.94000244140625,126.03299713134766,150.00425720214844,191.66854858398438,53.97747802734375
2021-06-16,129.2311248779297,283.1099853515625,125.69650268554688,151.05792236328125,188.13348388671875,53.36505889892578
2021-06-17,130.85955810546875,278.69000244140625,126.37100219726562,146.6983642578125,186.44236755371094,53.261417388916016
2021-06-18,129.53895568847656,274.0400085449219,125.56749725341797,142.9864044189453,183.06015014648438,52.592472076416016
2021-06-21,131.36595153808594,277.1000061035156,126.45500183105469,145.41270446777344,186.50926208496094,53.1295166015625
2021-06-22,133.03408813476562,276.9200134277344,126.99949645996094,145.20005798339844,186.44236755371094,53.11066818237305
2021-06-23,132.75607299804688,274.6600036621094,126.46150207519531,146.07969665527344,183.78627014160156,52.82801818847656
2021-06-24,132.46812438964844,275.489990234375,127.28199768066406,147.42332458496094,184.6461639404297,53.11066818237305
2021-06-25,132.1702423095703,278.3800048828125,126.99500274658203,148.91197204589844,186.06973266601562,53.120094299316406
2021-06-28,133.82846069335938,276.6099853515625,126.81950378417969,149.18263244628906,187.7417449951172,52.93165588378906
2021-06-29,135.36749267578125,276.2099914550781,126.01850128173828,148.9989776611328,187.2926788330078,52.6113166809082
2021-06-30,135.99307250976562,277.9200134277344,125.31600189208984,150.35226440429688,189.7768096923828,52.79033660888672
2021-07-01,136.3008575439453,280.1700134277344,126.36849975585938,151.84091186523438,190.21629333496094,53.035301208496094
2021-07-02,138.97189331054688,279.1199951171875,128.718994140625,151.69508361816406,190.98065185546875,53.1766242980957
2021-07-06,141.017333984375,277.32000732421875,129.77099609375,149.1478729248047,188.11436462402344,53.14835739135742
2021-07-07,143.5493621826172,279.239990234375,130.07749938964844,149.32284545898438,190.9519805908203,53.261417388916016
2021-07-08,142.22874450683594,274.1000061035156,129.177001953125,146.74649047851562,189.432861328125,53.04991149902344
2021-07-09,144.08554077148438,280.489990234375,129.57449340820312,151.4423065185547,192.0411834716797,53.42148971557617
2021-07-12,143.47982788085938,280.1099853515625,130.56399536132812,153.6103515625,191.06663513183594,53.497711181640625
2021-07-13,144.6117706298828,279.2099914550781,130.9945068359375,151.3256378173828,190.70358276367188,53.4405403137207
2021-07-14,148.09698486328125,278.30999755859375,132.08250427246094,150.81036376953125,193.7895965576172,53.65967559814453
2021-07-15,147.43173217773438,279.7200012207031,131.26649475097656,151.1409149169922,193.56028747558594,53.878814697265625
2021-07-16,145.35647583007812,277.8999938964844,131.8455047607422,147.68954467773438,190.4838104248047,53.793067932128906
2021-07-19,141.44427490234375,272.6600036621094,129.25399780273438,142.8867950439453,188.75450134277344,53.20235061645508
2021-07-20,145.11817932128906,276.8900146484375,131.10150146484375,145.5506591796875,191.8692169189453,52.95463562011719
2021-07-21,144.3734588623047,279.8800048828125,132.60049438476562,148.61314392089844,191.82144165039062,53.30715560913086
2021-07-22,145.7635955810547,277.70001220703125,133.32850646972656,146.7367706298828,190.1971893310547,53.30715560913086
2021-07-23,147.5111541748047,278.489990234375,137.8159942626953,146.45481872558594,191.5539093017578,53.24046325683594
2021-07-26,147.93812561035156,278.79998779296875,139.64450073242188,147.436767578125,192.68130493164062,53.14518356323242
2021-07-27,145.7338104248047,280.7799987792969,136.79649353027344,147.24232482910156,191.5347900390625,53.545345306396484
2021-07-28,143.9564208984375,278.1000061035156,136.38150024414062,147.48536682128906,189.44241333007812,53.08802032470703
2021-07-29,144.6117706298828,279.760009765625,136.54049682617188,148.749267578125,189.33731079101562,53.33573913574219
2021-07-30,144.83021545410156,278.2900085449219,135.2209930419922,147.5631561279297,189.11756896972656,53.14518356323242
2021-08-02,144.49264526367188,278.1400146484375,135.989501953125,146.9700927734375,188.71627807617188,53.12612533569336
2021-08-03,146.3196258544922,281.79998779296875,136.27999877929688,148.64231872558594,192.06982421875,53.0975456237793
2021-08-04,145.91253662109375,278.7799987792969,136.02850341796875,147.0381622314453,188.725830078125,52.75455093383789
2021-08-05,146.02174377441406,280.2099914550781,136.94000244140625,148.8950958251953,188.9838104248047,52.68785858154297
2021-08-06,145.32565307617188,285.6300048828125,137.03599548339844,153.12423706054688,189.29910278320312,52.611637115478516
2021-08-09,145.27593994140625,287.2300109863281,138.0019989013672,152.95896911621094,188.6302947998047,52.516357421875
2021-08-10,144.78866577148438,288.94000244140625,138.09649658203125,154.8353271484375,190.36917114257812,52.85935592651367
2021-08-11,145.04722595214844,291.2799987792969,137.6894989013672,156.6825408935547,192.5857696533203,52.945106506347656
2021-08-12,148.06033325195312,290.239990234375,138.38949584960938,157.2950439453125,192.45201110839844,53.011802673339844
2021-08-13,148.2691650390625,287.8900146484375,138.406005859375,155.5353240966797,191.639892578125,53.23093032836914
2021-08-16,150.27789306640625,289.45001220703125,138.91600036621094,154.51449584960938,193.30233764648438,53.33573913574219
2021-08-17,149.3531036376953,289.1000061035156,137.30050659179688,152.64785766601562,190.6558074951172,53.52629089355469
2021-08-18,145.54443359375,286.3599853515625,136.57000732421875,151.25758361816406,187.75131225585938,52.849830627441406
2021-08-19,145.88255310058594,285.1300048828125,136.9134979248047,149.9936981201172,186.65257263183594,52.75455093383789
2021-08-20,147.36424255371094,285.2699890136719,138.43699645996094,150.42147827148438,186.92213439941406,52.89746856689453
2021-08-23,148.87576293945312,285.6199951171875,141.09950256347656,152.3464813232422,187.4227294921875,52.802188873291016
2021-08-24,148.78627014160156,286.0199890136719,142.39849853515625,153.2895050048828,187.49012756347656,52.411556243896484
2021-08-25,147.5332794189453,287.29998779296875,142.9499969482422,156.44921875,187.0953826904297,52.33533477783203
2021-08-26,146.71786499023438,285.2699890136719,142.1230010986328,157.25616455078125,188.03887939453125,52.02092361450195
2021-08-27,147.77194213867188,286.6000061035156,144.55050659179688,158.52005004882812,187.77894592285156,52.182899475097656
2021-08-30,152.26675415039062,285.6600036621094,145.46949768066406,155.9825439453125,188.85719299316406,52.182899475097656
2021-08-31,150.9839630126953,285.7699890136719,145.46200561523438,155.50616455078125,187.48049926757812,52.40202713012695
2021-09-01,151.66015625,285.260009765625,145.8419952392578,155.28256225585938,186.22897338867188,52.3448600769043
2021-09-02,152.79380798339844,285.04998779296875,144.218994140625,156.00201416015625,187.62489318847656,52.67832946777344
2021-09-03,153.44020080566406,281.8900146484375,144.77499389648438,155.05894470214844,187.1435546875,52.81171798706055
2021-09-07,155.81689453125,278.8999938964844,145.5189971923828,154.7867431640625,178.6619415283203,52.23053741455078
2021-09-08,154.2456817626953,279.3399963378906,144.8834991455078,154.09645080566406,180.88584899902344,52.316280364990234
