,date,close,high,low,open,ticker,vol
1032,2007-01-31,5.6046562402,5.6046562402,5.5785069886,5.5785069886,SAN,54478150
1033,2007-02-01,5.5872234057000005,5.6482383259,5.5872234057000005,5.639521909,SAN,67821612
1034,2007-02-02,5.5872234057000005,5.5872234057000005,5.5697905712,5.5872234057000005,SAN,49435019
1035,2007-02-05,5.5785069886,5.6046562402,5.5697905712,5.6046562402,SAN,36362986
1036,2007-02-06,5.5872234057000005,5.6046562402,5.5785069886,5.5785069886,SAN,50787498
1037,2007-02-07,5.5872234057000005,5.5872234057000005,5.5785069886,5.5872234057000005,SAN,63107133
1038,2007-02-08,5.6046562402,5.6046562402,5.5872234057000005,5.5872234057000005,SAN,50192749
1039,2007-02-09,5.622089074500001,5.639521909,5.6046562402,5.6046562402,SAN,52334521
1040,2007-02-12,5.5872234057000005,5.622089074500001,5.5785069886,5.6046562402,SAN,46280404
1041,2007-02-13,5.6046562402,5.6046562402,5.6046562402,5.6046562402,SAN,34355484
1042,2007-02-14,5.6656711604,5.6743875774,5.6046562402,5.622089074500001,SAN,58401474
1043,2007-02-15,5.6482383259,5.6743875774,5.6046562402,5.6656711604,SAN,34681844
1044,2007-02-16,5.6046562402,5.656954743099999,5.6046562402,5.6046562402,SAN,55199247
1045,2007-02-19,5.6656711604,5.691820411699999,5.6046562402,5.622089074500001,SAN,25812130
1046,2007-02-20,5.691820411699999,5.691820411699999,5.6482383259,5.691820411699999,SAN,37705977
1047,2007-02-21,5.6046562402,5.7092532462,5.6046562402,5.7005368288,SAN,41565276
1048,2007-02-22,5.6656711604,5.7005368288,5.622089074500001,5.6656711604,SAN,34708259
1049,2007-02-23,5.622089074500001,5.6743875774,5.6046562402,5.6743875774,SAN,39027526
1050,2007-02-26,5.639521909,5.6656711604,5.6046562402,5.639521909,SAN,37998463
1051,2007-02-27,5.5087756513,5.6046562402,5.5087756513,5.6046562402,SAN,69313117
1052,2007-02-28,5.4826263997,5.5087756513,5.3518801423,5.386745810700001,SAN,92891830
1053,2007-03-01,5.3344473079000005,5.5087756513,5.1601189645,5.4390443138,SAN,108523159
1054,2007-03-02,5.2821488048,5.386745810700001,5.2472831361,5.3780293938,SAN,66058745
1055,2007-03-05,5.1601189645,5.2472831361,5.14268613,5.1601189645,SAN,83318569
1056,2007-03-06,5.2472831361,5.2472831361,5.1601189645,5.2385667191000005,SAN,57833956
1057,2007-03-07,5.2559995533,5.2559995533,5.177551799,5.2559995533,SAN,44531043
1058,2007-03-08,5.3780293938,5.3780293938,5.2559995533,5.2559995533,SAN,47104427
1059,2007-03-09,5.4041786452,5.4216114795,5.3170144735,5.3780293938,SAN,40863861
1060,2007-03-12,5.3257308904,5.447760731,5.2821488048,5.4216114795,SAN,54124203
1061,2007-03-13,5.1688353816,5.3257308904,5.1601189645,5.2995816391,SAN,60849221
1062,2007-03-14,4.9945070383,5.1252532957,4.9945070383,5.107820461499999,SAN,102445052
1063,2007-03-15,5.1165368786,5.1252532957,5.0729547927,5.107820461499999,SAN,73936312
1064,2007-03-16,5.099104044100001,5.1165368786,5.0642383756000005,5.107820461499999,SAN,91428164
1065,2007-03-19,5.1601189645,5.1601189645,5.1252532957,5.1339697131,SAN,49717143
1066,2007-03-20,5.2211338846,5.2298503018,5.1339697131,5.1514025472,SAN,68515823
1067,2007-03-21,5.1601189645,5.2559995533,5.1514025472,5.2211338846,SAN,62716782
1068,2007-03-22,5.2647159706,5.3257308904,5.2385667191000005,5.2559995533,SAN,62444001
1069,2007-03-23,5.2472831361,5.2559995533,5.203701050199999,5.2559995533,SAN,45114112
1070,2007-03-26,5.14268613,5.2559995533,5.1339697131,5.2472831361,SAN,48505039
1071,2007-03-27,5.203701050199999,5.2559995533,5.1514025472,5.1601189645,SAN,59687251
1072,2007-03-28,5.14268613,5.1601189645,5.099104044100001,5.1601189645,SAN,46633165
1073,2007-03-29,5.1514025472,5.1601189645,5.1339697131,5.1514025472,SAN,52799849
1074,2007-03-30,5.1601189645,5.2559995533,5.1339697131,5.1601189645,SAN,48835016
1075,2007-04-02,5.1601189645,5.1601189645,5.14268613,5.1601189645,SAN,45420570
1076,2007-04-03,5.2559995533,5.2647159706,5.1601189645,5.1601189645,SAN,64841520
1077,2007-04-04,5.3344473079000005,5.3518801423,5.2559995533,5.2821488048,SAN,63431209
1078,2007-04-05,5.3518801423,5.3518801423,5.3257308904,5.3257308904,SAN,58216519
1079,2007-04-10,5.4216114795,5.4564771482,5.3344473079000005,5.386745810700001,SAN,42207438
1080,2007-04-11,5.4128950624000005,5.4826263997,5.3780293938,5.4128950624000005,SAN,41030721
1081,2007-04-12,5.3605965595,5.386745810700001,5.2821488048,5.386745810700001,SAN,56194762
1082,2007-04-13,5.3780293938,5.4041786452,5.3344473079000005,5.3780293938,SAN,40155225
1083,2007-04-16,5.4216114795,5.447760731,5.3344473079000005,5.3344473079000005,SAN,61757954
1084,2007-04-17,5.3780293938,5.4128950624000005,5.3257308904,5.4128950624000005,SAN,54033801
1085,2007-04-18,5.3257308904,5.3605965595,5.2559995533,5.3344473079000005,SAN,43641131
1086,2007-04-19,5.2559995533,5.2559995533,5.1601189645,5.2559995533,SAN,57534939
1087,2007-04-20,5.386745810700001,5.4216114795,5.2559995533,5.2647159706,SAN,78442432
1088,2007-04-23,5.3605965595,5.4216114795,5.3344473079000005,5.4128950624000005,SAN,32856785
1089,2007-04-24,5.1601189645,5.3693129765,5.14268613,5.3344473079000005,SAN,87893568
1090,2007-04-25,5.2472831361,5.2472831361,5.107820461499999,5.1252532957,SAN,79947300
1091,2007-04-26,5.2472831361,5.3344473079000005,5.177551799,5.3344473079000005,SAN,47270751
1092,2007-04-27,5.1339697131,5.2472831361,5.107820461499999,5.2472831361,SAN,61553508
1093,2007-04-30,5.1252532957,5.1601189645,5.107820461499999,5.107820461499999,SAN,40819665
1094,2007-05-02,5.14268613,5.1601189645,5.1252532957,5.1601189645,SAN,41723972
1095,2007-05-03,5.1601189645,5.1601189645,5.0816712099,5.1601189645,SAN,84309912
1096,2007-05-04,5.3257308904,5.3344473079000005,5.1601189645,5.1601189645,SAN,122102608
1097,2007-05-07,5.2559995533,5.3605965595,5.2559995533,5.3518801423,SAN,38561344
1098,2007-05-08,5.2472831361,5.2559995533,5.2298503018,5.2559995533,SAN,41145099
1099,2007-05-09,5.3170144735,5.3257308904,5.2211338846,5.2559995533,SAN,56615553
1100,2007-05-10,5.2559995533,5.3518801423,5.2385667191000005,5.2647159706,SAN,50917337
1101,2007-05-11,5.3605965595,5.3693129765,5.2211338846,5.2385667191000005,SAN,81317693
1102,2007-05-14,5.2559995533,5.3780293938,5.2559995533,5.3780293938,SAN,35084176
1103,2007-05-15,5.3257308904,5.3257308904,5.2298503018,5.2559995533,SAN,64925961
1104,2007-05-16,5.3344473079000005,5.3693129765,5.2647159706,5.2995816391,SAN,45218830
1105,2007-05-17,5.3257308904,5.3693129765,5.2821488048,5.3693129765,SAN,33543928
1106,2007-05-18,5.4564771482,5.4739099826,5.2995816391,5.3257308904,SAN,80908911
1107,2007-05-21,5.3780293938,5.4826263997,5.3780293938,5.4739099826,SAN,51210080
1108,2007-05-22,5.386745810700001,5.4564771482,5.3780293938,5.3780293938,SAN,27938547
1109,2007-05-23,5.4739099826,5.4739099826,5.3780293938,5.3780293938,SAN,39580020
1110,2007-05-24,5.3780293938,5.4826263997,5.3780293938,5.386745810700001,SAN,49529441
1111,2007-05-25,5.4041786452,5.4128950624000005,5.3257308904,5.3693129765,SAN,41963801
1112,2007-05-28,5.4564771482,5.4739099826,5.3780293938,5.4216114795,SAN,15782333
1113,2007-05-29,5.5087756513,5.5174920683,5.4739099826,5.5087756513,SAN,50068513
1114,2007-05-30,5.5087756513,5.5174920683,5.4739099826,5.5087756513,SAN,49819771
1115,2007-05-31,5.6046562402,5.6046562402,5.5087756513,5.5174920683,SAN,88549341
1116,2007-06-01,5.7092532462,5.7964174178,5.6046562402,5.6046562402,SAN,113835900
1117,2007-06-04,5.656954743099999,5.691820411699999,5.6046562402,5.6743875774,SAN,44581944
1118,2007-06-05,5.6046562402,5.691820411699999,5.6046562402,5.6743875774,SAN,65712072
1119,2007-06-06,5.5697905712,5.6046562402,5.5697905712,5.6046562402,SAN,90957828
1120,2007-06-07,5.4826263997,5.5872234057000005,5.4216114795,5.5872234057000005,SAN,111932695
1121,2007-06-08,5.5087756513,5.5087756513,5.4128950624000005,5.4651935654,SAN,81518404
1122,2007-06-11,5.5697905712,5.5872234057000005,5.5174920683,5.534924902699999,SAN,57085447
1123,2007-06-12,5.4216114795,5.561074154299999,5.386745810700001,5.561074154299999,SAN,80299661
1124,2007-06-13,5.4216114795,5.4390443138,5.3518801423,5.386745810700001,SAN,89143561
1125,2007-06-14,5.5087756513,5.5087756513,5.4564771482,5.4913428169000005,SAN,66292841
1126,2007-06-15,5.534924902699999,5.5785069886,5.5087756513,5.5174920683,SAN,94335093
1127,2007-06-18,5.5087756513,5.561074154299999,5.4826263997,5.5087756513,SAN,54424869
1128,2007-06-19,5.4826263997,5.5087756513,5.447760731,5.5087756513,SAN,43397142
1129,2007-06-20,5.5087756513,5.5174920683,5.4826263997,5.5087756513,SAN,46319269
1130,2007-06-21,5.4041786452,5.4913428169000005,5.3693129765,5.4739099826,SAN,65004457
1131,2007-06-22,5.4041786452,5.4739099826,5.3780293938,5.447760731,SAN,42126948
1132,2007-06-25,5.447760731,5.4739099826,5.3257308904,5.3518801423,SAN,48373330
1133,2007-06-26,5.3780293938,5.4826263997,5.3780293938,5.3780293938,SAN,66778250
1134,2007-06-27,5.3780293938,5.4041786452,5.3170144735,5.3344473079000005,SAN,62258615
1135,2007-06-28,5.4128950624000005,5.4739099826,5.386745810700001,5.4128950624000005,SAN,45365872
1136,2007-06-29,5.4128950624000005,5.4651935654,5.3693129765,5.4564771482,SAN,40234819
1137,2007-07-02,5.386745810700001,5.4390443138,5.3780293938,5.4041786452,SAN,32315343
1138,2007-07-03,5.4739099826,5.4739099826,5.4128950624000005,5.4128950624000005,SAN,32098920
1139,2007-07-04,5.5087756513,5.5087756513,5.4739099826,5.4739099826,SAN,26853613
1140,2007-07-05,5.4913428169000005,5.5087756513,5.4739099826,5.5087756513,SAN,29231946
1141,2007-07-06,5.5697905712,5.5697905712,5.4651935654,5.4739099826,SAN,38918835
1142,2007-07-09,5.561074154299999,5.5872234057000005,5.534924902699999,5.5785069886,SAN,34296476
1143,2007-07-10,5.5087756513,5.5785069886,5.4826263997,5.561074154299999,SAN,48998720
1144,2007-07-11,5.4826263997,5.5087756513,5.3693129765,5.4390443138,SAN,57646407
1145,2007-07-12,5.5697905712,5.5697905712,5.4216114795,5.5087756513,SAN,49655480
1146,2007-07-13,5.5872234057000005,5.6046562402,5.5785069886,5.5785069886,SAN,35156386
1147,2007-07-16,5.6046562402,5.6046562402,5.5785069886,5.5872234057000005,SAN,26557042
1148,2007-07-17,5.6046562402,5.622089074500001,5.5872234057000005,5.6046562402,SAN,50566590
1149,2007-07-18,5.5785069886,5.6046562402,5.5785069886,5.5785069886,SAN,40433214
1150,2007-07-19,5.630805491499999,5.6743875774,5.5785069886,5.5872234057000005,SAN,64029659
1151,2007-07-20,5.5174920683,5.656954743099999,5.5174920683,5.6046562402,SAN,48394641
1152,2007-07-23,5.5785069886,5.5785069886,5.5087756513,5.5174920683,SAN,34084226
1153,2007-07-24,5.5087756513,5.6046562402,5.5087756513,5.5697905712,SAN,36928709
1154,2007-07-25,5.5087756513,5.5785069886,5.4739099826,5.5087756513,SAN,42941569
1155,2007-07-26,5.3257308904,5.5785069886,5.3257308904,5.5697905712,SAN,87924610
1156,2007-07-27,5.4216114795,5.4564771482,5.2559995533,5.2821488048,SAN,61250112
1157,2007-07-30,5.3518801423,5.4564771482,5.3257308904,5.4041786452,SAN,46207941
1158,2007-07-31,5.5087756513,5.5087756513,5.386745810700001,5.386745810700001,SAN,49479875
1159,2007-08-01,5.4390443138,5.5087756513,5.3344473079000005,5.3780293938,SAN,84477337
1160,2007-08-02,5.4739099826,5.5087756513,5.4128950624000005,5.4913428169000005,SAN,55938811
1161,2007-08-03,5.3780293938,5.4826263997,5.3780293938,5.4739099826,SAN,38972676
1162,2007-08-06,5.3257308904,5.3605965595,5.2559995533,5.3344473079000005,SAN,39575204
1163,2007-08-07,5.5087756513,5.5087756513,5.4128950624000005,5.4128950624000005,SAN,35547241
1164,2007-08-08,5.6046562402,5.6046562402,5.5087756513,5.5087756513,SAN,51573599
1165,2007-08-09,5.534924902699999,5.5872234057000005,5.5087756513,5.5785069886,SAN,56438898
1166,2007-08-10,5.3518801423,5.5087756513,5.3257308904,5.4390443138,SAN,89646694
1167,2007-08-13,5.5087756513,5.5087756513,5.386745810700001,5.4128950624000005,SAN,40751471
1168,2007-08-14,5.386745810700001,5.4826263997,5.3780293938,5.4390443138,SAN,43813487
1169,2007-08-15,5.3780293938,5.4128950624000005,5.2559995533,5.3257308904,SAN,35903628
1170,2007-08-16,5.1514025472,5.2821488048,5.1514025472,5.2559995533,SAN,63236117
1171,2007-08-17,5.4041786452,5.5697905712,5.14268613,5.1514025472,SAN,88110140
1172,2007-08-20,5.3693129765,5.5087756513,5.3605965595,5.4739099826,SAN,57496138
1173,2007-08-21,5.3344473079000005,5.386745810700001,5.2559995533,5.3780293938,SAN,39430645
1174,2007-08-22,5.3780293938,5.4128950624000005,5.3518801423,5.3518801423,SAN,30189060
1175,2007-08-23,5.3344473079000005,5.4651935654,5.3344473079000005,5.4390443138,SAN,26148703
1176,2007-08-24,5.3344473079000005,5.3518801423,5.2559995533,5.2647159706,SAN,21510901
1177,2007-08-27,5.3344473079000005,5.3780293938,5.3257308904,5.3780293938,SAN,16811495
1178,2007-08-28,5.203701050199999,5.3344473079000005,5.1601189645,5.3344473079000005,SAN,37459901
1179,2007-08-29,5.2385667191000005,5.2559995533,5.1514025472,5.1601189645,SAN,49613429
1180,2007-08-30,5.2559995533,5.2647159706,5.1601189645,5.2559995533,SAN,43306877
1181,2007-08-31,5.3344473079000005,5.3693129765,5.3170144735,5.3257308904,SAN,45364996
1182,2007-09-03,5.3693129765,5.3780293938,5.3257308904,5.3605965595,SAN,21306243
1183,2007-09-04,5.4128950624000005,5.4128950624000005,5.3257308904,5.3344473079000005,SAN,39643997
1184,2007-09-05,5.2472831361,5.386745810700001,5.2472831361,5.3780293938,SAN,54443504
1185,2007-09-06,5.2559995533,5.3257308904,5.1601189645,5.2559995533,SAN,74284569
1186,2007-09-07,5.1165368786,5.2472831361,5.0816712099,5.2385667191000005,SAN,83268808
1187,2007-09-10,5.0729547927,5.1339697131,5.0555219585,5.107820461499999,SAN,67564181
1188,2007-09-11,5.1252532957,5.1339697131,5.0729547927,5.107820461499999,SAN,39898586
1189,2007-09-12,5.0816712099,5.1252532957,5.0642383756000005,5.107820461499999,SAN,41436558
1190,2007-09-13,5.1339697131,5.14268613,4.9596413694,5.0729547927,SAN,58694012
1191,2007-09-14,5.0816712099,5.1165368786,5.0380891241,5.1165368786,SAN,49032088
1192,2007-09-17,5.0119398725,5.0729547927,4.9160592836,5.0729547927,SAN,61098517
1193,2007-09-18,5.14268613,5.1514025472,4.9334921182,4.9334921182,SAN,68556650
1194,2007-09-19,5.3605965595,5.4128950624000005,5.2559995533,5.2559995533,SAN,93676735
1195,2007-09-20,5.3344473079000005,5.3344473079000005,5.2559995533,5.3170144735,SAN,50754756
1196,2007-09-21,5.3518801423,5.4041786452,5.3257308904,5.3257308904,SAN,69301948
1197,2007-09-24,5.3605965595,5.4128950624000005,5.3257308904,5.3518801423,SAN,31289791
1198,2007-09-25,5.3344473079000005,5.3605965595,5.2559995533,5.3257308904,SAN,41432075
1199,2007-09-26,5.386745810700001,5.4216114795,5.3693129765,5.3780293938,SAN,42028017
1200,2007-09-27,5.4826263997,5.500059234,5.4128950624000005,5.4216114795,SAN,49094642
1201,2007-09-28,5.4564771482,5.5087756513,5.4041786452,5.447760731,SAN,43669110
1202,2007-10-01,5.4651935654,5.4739099826,5.3344473079000005,5.3780293938,SAN,51037639
1203,2007-10-02,5.534924902699999,5.5785069886,5.5087756513,5.5087756513,SAN,68383783
1204,2007-10-03,5.5087756513,5.5697905712,5.5087756513,5.5087756513,SAN,47535432
1205,2007-10-04,5.5087756513,5.5785069886,5.5087756513,5.5174920683,SAN,91365991
1206,2007-10-05,5.5697905712,5.5785069886,5.5087756513,5.534924902699999,SAN,46021291
1207,2007-10-08,5.5174920683,5.5785069886,5.5087756513,5.5785069886,SAN,27394899
1208,2007-10-09,5.5087756513,5.5174920683,5.5087756513,5.5087756513,SAN,41598379
1209,2007-10-10,5.4826263997,5.5174920683,5.4739099826,5.5087756513,SAN,38828206
1210,2007-10-11,5.500059234,5.5087756513,5.447760731,5.4739099826,SAN,56511492
1211,2007-10-12,5.5087756513,5.534924902699999,5.4041786452,5.4826263997,SAN,76924077
1212,2007-10-15,5.5697905712,5.6046562402,5.5697905712,5.5785069886,SAN,159860238
1213,2007-10-16,5.5697905712,5.5785069886,5.5174920683,5.534924902699999,SAN,75274360
1214,2007-10-17,5.6046562402,5.6743875774,5.561074154299999,5.5785069886,SAN,95053709
1215,2007-10-18,5.639521909,5.7092532462,5.6046562402,5.622089074500001,SAN,74091894
1216,2007-10-19,5.630805491499999,5.7092532462,5.6046562402,5.6046562402,SAN,68396421
1217,2007-10-22,5.5785069886,5.5785069886,5.5174920683,5.5697905712,SAN,64029356
1218,2007-10-23,5.6046562402,5.6046562402,5.5785069886,5.6046562402,SAN,77599816
1219,2007-10-24,5.5087756513,5.6046562402,5.5087756513,5.6046562402,SAN,49661894
1220,2007-10-25,5.6046562402,5.622089074500001,5.5785069886,5.5872234057000005,SAN,65242507
1221,2007-10-26,5.7092532462,5.778984583500001,5.6482383259,5.6743875774,SAN,71702229
1222,2007-10-29,5.8312830866,5.866148755299999,5.7702681663,5.778984583500001,SAN,66882538
1223,2007-10-30,5.9358800926,5.962029344199999,5.8312830866,5.8312830866,SAN,76930127
1224,2007-10-31,5.9707457614,5.9707457614,5.9358800926,5.962029344199999,SAN,56943904
1225,2007-11-01,5.866148755299999,5.988178595700001,5.7964174178,5.962029344199999,SAN,54496962
1226,2007-11-02,5.8835815895,5.9097308413,5.8312830866,5.8312830866,SAN,77755764
1227,2007-11-05,5.8312830866,5.866148755299999,5.7877010007,5.8312830866,SAN,91031977
1228,2007-11-06,5.8312830866,5.866148755299999,5.8312830866,5.866148755299999,SAN,42200081
1229,2007-11-07,5.805133835,5.8574323381,5.7092532462,5.8312830866,SAN,63613645
1230,2007-11-08,6.014327847300001,6.1014920188,5.6743875774,5.691820411699999,SAN,165273472
1231,2007-11-09,5.9358800926,6.1363576876,5.9010144239,6.0927756017,SAN,77926236
1232,2007-11-12,5.9358800926,5.9794621784,5.866148755299999,5.8835815895,SAN,61771868
1233,2007-11-13,5.962029344199999,5.9707457614,5.866148755299999,5.9097308413,SAN,46889183
1234,2007-11-14,5.9445965097,6.0666263503,5.9358800926,6.014327847300001,SAN,63668399
1235,2007-11-15,5.9097308413,5.9794621784,5.866148755299999,5.962029344199999,SAN,60290243
1236,2007-11-16,5.9358800926,5.962029344199999,5.8574323381,5.866148755299999,SAN,82513751
1237,2007-11-19,5.8574323381,5.988178595700001,5.8574323381,5.953312927100001,SAN,62012861
1238,2007-11-20,5.9358800926,5.9358800926,5.8574323381,5.9097308413,SAN,65121180
1239,2007-11-21,5.805133835,5.866148755299999,5.7354024978,5.8574323381,SAN,73586472
1240,2007-11-22,5.7615517491,5.8574323381,5.7354024978,5.8312830866,SAN,50490495
1241,2007-11-23,5.8138502521,5.8312830866,5.7092532462,5.7354024978,SAN,58799147
1242,2007-11-26,5.7615517491,5.8574323381,5.7528353321,5.8574323381,SAN,57560817
1243,2007-11-27,5.7702681663,5.8138502521,5.7005368288,5.717969663300001,SAN,65203978
1244,2007-11-28,5.8574323381,5.8574323381,5.6743875774,5.805133835,SAN,73717836
1245,2007-11-29,5.8312830866,5.9097308413,5.7354024978,5.866148755299999,SAN,68850846
1246,2007-11-30,5.866148755299999,5.9097308413,5.8312830866,5.8574323381,SAN,56222978
1247,2007-12-03,5.866148755299999,5.9097308413,5.8574323381,5.866148755299999,SAN,37484746
1248,2007-12-04,5.8574323381,5.9010144239,5.8312830866,5.8574323381,SAN,50639533
1249,2007-12-05,5.8835815895,5.9097308413,5.866148755299999,5.866148755299999,SAN,45527216
1250,2007-12-06,5.874865172200001,5.9707457614,5.8574323381,5.9358800926,SAN,41219219
1251,2007-12-07,5.9707457614,5.988178595700001,5.9097308413,5.9358800926,SAN,45813385
1252,2007-12-10,6.014327847300001,6.023044264199999,5.9445965097,5.953312927100001,SAN,34558966
1253,2007-12-11,6.014327847300001,6.0404770988,5.9707457614,6.023044264199999,SAN,38424444
1254,2007-12-12,5.988178595700001,6.0666263503,5.9010144239,5.9445965097,SAN,64197038
1255,2007-12-13,5.866148755299999,5.953312927100001,5.8574323381,5.9445965097,SAN,62099811
1256,2007-12-14,5.874865172200001,5.9097308413,5.7877010007,5.874865172200001,SAN,61036151
1257,2007-12-17,5.7877010007,5.8312830866,5.7615517491,5.805133835,SAN,53097419
1258,2007-12-18,5.7615517491,5.8312830866,5.7528353321,5.7702681663,SAN,49262906
1259,2007-12-19,5.7702681663,5.8574323381,5.7354024978,5.7964174178,SAN,58709689
1260,2007-12-20,5.805133835,5.8312830866,5.7702681663,5.7964174178,SAN,47942541
1261,2007-12-21,5.9010144239,5.9010144239,5.8312830866,5.8574323381,SAN,91573119
1262,2007-12-27,5.9097308413,5.962029344199999,5.866148755299999,5.9097308413,SAN,30835174
1263,2007-12-28,5.9358800926,5.9358800926,5.9097308413,5.9358800926,SAN,28702180
1264,2008-01-02,5.8574323381,5.9097308413,5.8138502521,5.866148755299999,SAN,57673082
1265,2008-01-03,5.805133835,5.8574323381,5.7702681663,5.8574323381,SAN,53804658
1266,2008-01-04,5.7092532462,5.8138502521,5.622089074500001,5.7964174178,SAN,65843840
1267,2008-01-07,5.6743875774,5.717969663300001,5.6046562402,5.691820411699999,SAN,56140613
1268,2008-01-08,5.5872234057000005,5.691820411699999,5.5785069886,5.6743875774,SAN,67750235
1269,2008-01-09,5.5087756513,5.5785069886,5.5087756513,5.5697905712,SAN,74246239
1270,2008-01-10,5.4390443138,5.5087756513,5.3780293938,5.5087756513,SAN,84350863
1271,2008-01-11,5.5087756513,5.561074154299999,5.386745810700001,5.4128950624000005,SAN,78531346
1272,2008-01-14,5.4564771482,5.5174920683,5.386745810700001,5.4739099826,SAN,79152442
1273,2008-01-15,5.1688353816,5.4216114795,5.1688353816,5.386745810700001,SAN,92588885
1274,2008-01-16,5.14268613,5.203701050199999,5.0816712099,5.1601189645,SAN,166574041
1275,2008-01-17,5.1165368786,5.2559995533,5.0816712099,5.2211338846,SAN,83251370
1276,2008-01-18,5.0119398725,5.14268613,4.9945070383,5.107820461499999,SAN,119722772
1277,2008-01-21,4.5499697624,4.9683577867,4.5063876766,4.9596413694,SAN,170382302
1278,2008-01-22,4.7853130261,4.7853130261,4.2361787444,4.2361787444,SAN,151600058
1279,2008-01-23,4.5325369281,4.8201786947,4.3930742532,4.7940294432,SAN,122501862
1280,2008-01-24,4.7940294432,4.8201786947,4.7765966089,4.7853130261,SAN,112765109
1281,2008-01-25,4.8201786947,4.9945070383,4.7940294432,4.872477197799999,SAN,88161059
1282,2008-01-28,4.7940294432,4.7940294432,4.7417309402,4.7853130261,SAN,62665880
1283,2008-01-29,4.8114622776,4.8463279462,4.7853130261,4.8027458605,SAN,71057403
1284,2008-01-30,4.7940294432,4.8201786947,4.7853130261,4.7940294432,SAN,52573414
1285,2008-01-31,4.7765966089,4.7940294432,4.6109846826,4.7940294432,SAN,74627592
1286,2008-02-01,4.872477197799999,4.872477197799999,4.7853130261,4.7940294432,SAN,66439050
1287,2008-02-04,4.8376115291,4.9160592836,4.8027458605,4.9073428664,SAN,54836048
1288,2008-02-05,4.5848354312,4.7940294432,4.5674025969,4.7940294432,SAN,85612728
1289,2008-02-06,4.7417309402,4.7765966089,4.5325369281,4.5412533452,SAN,100099638
1290,2008-02-07,4.7417309402,4.7765966089,4.5499697624,4.7765966089,SAN,98394627
1291,2008-02-08,4.7504473574,4.7853130261,4.6719996027,4.7853130261,SAN,71290876
1292,2008-02-11,4.6284175171,4.7591637746,4.5674025969,4.637133934,SAN,46036952
1293,2008-02-12,4.7940294432,4.7940294432,4.5499697624,4.7417309402,SAN,74458296
1294,2008-02-13,4.8201786947,4.8899100322,4.7765966089,4.7853130261,SAN,62501922
1295,2008-02-14,4.7940294432,4.8986264493,4.7853130261,4.8811936148,SAN,49046395
1296,2008-02-15,4.7504473574,4.8201786947,4.6894324373,4.7853130261,SAN,74135802
1297,2008-02-18,4.8027458605,4.8201786947,4.7765966089,4.7765966089,SAN,29897677
1298,2008-02-19,4.7940294432,4.8463279462,4.7591637746,4.7853130261,SAN,50975070
1299,2008-02-20,4.7591637746,4.7765966089,4.7242981058,4.7765966089,SAN,75322013
1300,2008-02-21,4.7853130261,4.8027458605,4.7765966089,4.7853130261,SAN,36063120
1301,2008-02-22,4.7853130261,4.8027458605,4.7504473574,4.7591637746,SAN,59224421
1302,2008-02-25,4.8376115291,4.8463279462,4.7853130261,4.7940294432,SAN,43816121
1303,2008-02-26,4.9945070383,4.9945070383,4.855044363399999,4.8811936148,SAN,56272991
1304,2008-02-27,5.0119398725,5.0380891241,4.8811936148,5.020656289700001,SAN,49149138
1305,2008-02-28,4.855044363399999,4.9596413694,4.855044363399999,4.9596413694,SAN,43180044
1306,2008-02-29,4.8114622776,4.8463279462,4.7853130261,4.8288951119,SAN,50288229
1307,2008-03-03,4.7765966089,4.7853130261,4.7504473574,4.7853130261,SAN,45359922
1308,2008-03-04,4.6719996027,4.7853130261,4.5935518483,4.7853130261,SAN,48124682
1309,2008-03-05,4.7853130261,4.7853130261,4.6545667685000005,4.7417309402,SAN,46534259
1310,2008-03-06,4.6284175171,4.7853130261,4.5935518483,4.7853130261,SAN,49555647
1311,2008-03-07,4.5674025969,4.6719996027,4.5499697624,4.5674025969,SAN,75619521
1312,2008-03-10,4.5499697624,4.6022682657,4.5325369281,4.5674025969,SAN,43951868
1313,2008-03-11,4.7417309402,4.7853130261,4.5499697624,4.5499697624,SAN,64233118
1314,2008-03-12,4.7853130261,4.7940294432,4.7504473574,4.7940294432,SAN,50613353
1315,2008-03-13,4.7242981058,4.7417309402,4.5499697624,4.6719996027,SAN,58184405
1316,2008-03-14,4.6719996027,4.7940294432,4.6109846826,4.7417309402,SAN,61213830
1317,2008-03-17,4.5412533452,4.5674025969,4.5063876766,4.5499697624,SAN,85315205
1318,2008-03-18,4.7504473574,4.7591637746,4.5499697624,4.6022682657,SAN,64265132
1319,2008-03-19,4.7853130261,4.7940294432,4.7242981058,4.7853130261,SAN,71512626
1320,2008-03-20,4.8463279462,4.855044363399999,4.7330145230000005,4.7678801915,SAN,103584837
1321,2008-03-25,5.0816712099,5.0816712099,4.9945070383,4.9945070383,SAN,90335214
1322,2008-03-26,5.099104044100001,5.099104044100001,5.020656289700001,5.0729547927,SAN,60079103
1323,2008-03-27,5.1514025472,5.1601189645,5.0729547927,5.0729547927,SAN,65307040
1324,2008-03-28,5.14268613,5.1601189645,5.1252532957,5.1514025472,SAN,43536575
1325,2008-03-31,5.1165368786,5.1339697131,5.0642383756000005,5.1252532957,SAN,56288779
1326,2008-04-01,5.3605965595,5.4216114795,5.099104044100001,5.107820461499999,SAN,71458139
1327,2008-04-02,5.4826263997,5.500059234,5.4041786452,5.4913428169000005,SAN,67135594
1328,2008-04-03,5.447760731,5.5087756513,5.3780293938,5.5087756513,SAN,58850331
